 Race , Age  , Trial     , LettersSent ,YYES,YNO,Y3,Y4,Y5,Test
 W    ,63,1,3,YES,NO,YES,NO,YES,NO
 W    ,70,1,3,YES,NO,YES,NO,YES,YES
 W    ,67,1,3,YES,NO,YES,NO,YES,NO
 W    ,84,1,3,YES,NO,YES,YES,YES,NO
 W    ,79,1,3,YES,YES,YES,NO,YES,YES
 W    ,59,1,3,YES,NO,YES,YES,YES,YES
 W    ,53,1,3,YES,NO,YES,YES,YES,YES
 W    ,81,1,3,YES,YES,YES,YES,YES,YES
 W    ,79,1,3,YES,NO,YES,NO,YES,YES
 W    ,92,1,3,YES,NO,YES,YES,YES,YES
 W    ,86,1,3,YES,YES,YES,NO,YES,NO
 W    ,83,1,3,YES,YES,YES,NO,YES,YES
 W    ,90,1,3,YES,YES,YES,YES,YES,NO
 W    ,73,1,3,YES,NO,YES,NO,YES,YES
 W    ,70,1,3,YES,NO,YES,NO,YES,YES
 W    ,85,1,3,YES,YES,YES,NO,YES,NO
 B    ,77,1,3,YES,YES,YES,YES,NO,NO
 W    ,79,1,3,YES,YES,YES,NO,YES,NO
 W    ,73,1,3,YES,YES,YES,YES,YES,YES
 W    ,64,1,3,YES,YES,NO,NO,YES,NO
 W    ,45,1,3,YES,YES,YES,NO,YES,YES
 W    ,61,1,3,YES,NO,YES,YES,YES,YES
 B    ,45,1,3,YES,YES,YES,NO,YES,NO
 W    ,79,1,3,YES,NO,YES,NO,YES,NO
 W    ,46,1,3,YES,NO,YES,YES,YES,NO
 W    ,64,1,3,YES,NO,YES,YES,YES,YES
 W    ,55,1,3,YES,NO,YES,YES,YES,YES
 B    ,63,1,3,YES,YES,YES,YES,YES,NO
 W    ,61,1,3,YES,NO,YES,YES,YES,YES
 W    ,42,1,3,NO,NO,YES,YES,YES,YES
 W    ,55,1,3,YES,NO,YES,YES,YES,YES
 W    ,61,1,3,YES,NO,YES,YES,YES,YES
 W    ,51,1,3,YES,NO,YES,YES,YES,YES
 W    ,61,1,3,YES,YES,YES,NO,YES,YES
 W    ,62,1,3,YES,NO,YES,YES,YES,YES
 W    ,47,1,3,YES,NO,YES,NO,YES,YES
 W    ,45,1,3,YES,YES,YES,YES,YES,YES
 W    ,58,1,3,YES,NO,YES,YES,YES,YES
 W    ,51,1,3,YES,NO,YES,YES,YES,YES
 W    ,48,1,3,YES,YES,YES,NO,YES,YES
 W    ,57,1,3,YES,NO,YES,YES,YES,YES
 W    ,52,1,3,YES,NO,NO,NO,YES,NO
 W    ,71,1,3,YES,NO,YES,YES,YES,YES
 B    ,41,1,3,YES,YES,YES,YES,NO,NO
 W    ,55,1,3,YES,YES,YES,NO,YES,YES
 W    ,56,1,3,YES,NO,YES,YES,YES,YES
 W    ,56,1,3,YES,NO,YES,YES,YES,YES
 B    ,39,1,3,YES,YES,YES,YES,YES,YES
 B    ,42,1,3,YES,YES,YES,NO,YES,YES
 W    ,43,1,3,YES,NO,YES,NO,YES,YES
 B    ,61,1,3,YES,YES,YES,YES,YES,YES
 W    ,61,1,3,YES,NO,YES,NO,YES,NO
 O    ,71,1,3,YES,YES,NO,NO,YES,NO
 W    ,56,1,3,YES,YES,YES,NO,NO,YES
 W    ,53,1,3,YES,NO,YES,YES,YES,YES
 W    ,50,1,3,YES,NO,YES,YES,YES,YES
 B    ,57,1,3,YES,YES,YES,NO,YES,YES
 W    ,63,1,3,YES,YES,NO,NO,YES,NO
 W    ,77,1,3,YES,NO,YES,NO,YES,YES
 W    ,57,1,3,YES,NO,YES,YES,YES,YES
 W    ,56,1,3,YES,YES,YES,NO,YES,YES
 W    ,54,1,3,YES,NO,YES,YES,YES,NO
 W    ,64,1,3,YES,YES,YES,YES,YES,YES
 B    ,75,1,3,NO,NO,YES,YES,YES,NO
 W    ,50,1,3,YES,NO,YES,YES,YES,NO
 W    ,62,1,3,YES,NO,YES,YES,YES,YES
 W    ,42,1,3,YES,YES,YES,NO,YES,YES
 W    ,54,1,3,YES,NO,YES,YES,YES,YES
 W    ,54,1,3,YES,NO,YES,YES,YES,YES
 W    ,78,1,3,YES,NO,YES,YES,YES,NO
 W    ,49,1,3,YES,NO,YES,YES,YES,YES
 W    ,41,1,3,YES,NO,YES,NO,YES,YES
 W    ,52,1,3,YES,NO,YES,YES,YES,YES
 W    ,56,1,3,YES,YES,YES,NO,YES,YES
 U    ,46,1,3,YES,NO,YES,YES,YES,YES
 W    ,57,1,3,YES,NO,YES,YES,YES,YES
 W    ,43,1,3,YES,YES,YES,NO,YES,YES
 W    ,53,1,3,YES,YES,YES,YES,NO,YES
 W    ,55,1,3,YES,NO,YES,YES,YES,YES
 W    ,35,1,3,YES,YES,YES,YES,YES,YES
 W    ,51,1,3,YES,YES,YES,NO,YES,YES
 W    ,41,1,3,YES,NO,YES,NO,YES,YES
 B    ,43,1,3,YES,NO,YES,YES,YES,YES
 W    ,57,1,3,YES,YES,YES,NO,YES,YES
 W    ,58,1,3,YES,NO,YES,YES,YES,NO
 B    ,34,1,3,YES,YES,YES,YES,YES,YES
 W    ,36,1,3,NO,YES,YES,NO,YES,YES
 B    ,46,1,3,YES,YES,YES,YES,YES,YES
 B    ,48,1,3,YES,YES,YES,YES,YES,YES
 U    ,58,1,3,YES,YES,YES,NO,YES,YES
 W    ,34,1,3,NO,NO,YES,YES,YES,YES
 W    ,65,1,3,NO,NO,NO,NO,NO,NO
 W    ,65,1,3,NO,NO,YES,YES,YES,YES
 U    ,34,1,3,YES,YES,YES,YES,YES,YES
 W    ,65,1,3,YES,NO,NO,YES,YES,YES
 W    ,53,1,3,YES,NO,YES,YES,YES,YES
 W    ,49,1,3,YES,NO,YES,NO,YES,YES
 W    ,61,1,3,YES,NO,YES,YES,YES,YES
 W    ,34,1,3,YES,YES,NO,NO,YES,YES
 W    ,48,1,3,YES,NO,YES,YES,YES,YES
 W    ,53,1,3,YES,NO,YES,YES,YES,YES
 W    ,49,1,3,YES,YES,YES,NO,YES,YES
 W    ,60,1,3,YES,YES,YES,YES,YES,YES
 U    ,32,1,3,YES,YES,YES,YES,YES,YES
 B    ,55,1,3,YES,NO,YES,YES,YES,NO
 W    ,41,1,3,YES,NO,YES,YES,YES,NO
 W    ,32,1,3,YES,NO,YES,YES,YES,YES
 B    ,68,1,3,YES,YES,YES,NO,YES,YES
 O    ,58,1,3,YES,NO,YES,YES,YES,YES
 W    ,39,1,3,NO,NO,YES,YES,YES,NO
 W    ,82,1,3,YES,NO,YES,YES,YES,YES
 W    ,47,1,3,YES,YES,YES,NO,YES,NO
 W    ,45,1,3,YES,NO,YES,NO,YES,YES
 W    ,65,1,3,YES,YES,NO,NO,YES,YES
 W    ,41,1,3,YES,NO,YES,YES,YES,YES
 W    ,71,1,3,YES,NO,YES,YES,YES,YES
 W    ,91,1,3,YES,YES,NO,YES,YES,YES
 B    ,30,1,3,YES,YES,YES,YES,YES,NO
 W    ,47,1,3,YES,NO,NO,NO,YES,NO
 W    ,30,1,3,YES,NO,YES,NO,YES,YES
 B    ,30,1,3,YES,NO,YES,NO,YES,YES
 W    ,36,1,3,YES,YES,YES,NO,YES,YES
 W    ,35,1,3,YES,YES,YES,NO,YES,YES
 O    ,33,1,3,YES,NO,YES,NO,YES,YES
 W    ,36,1,3,YES,NO,YES,NO,YES,YES
 W    ,60,1,3,YES,NO,YES,NO,YES,YES
 W    ,59,1,3,YES,NO,YES,YES,YES,YES
 W    ,58,1,3,YES,NO,YES,YES,YES,NO
 W    ,37,1,3,YES,NO,YES,YES,YES,YES
 O    ,39,1,3,YES,YES,YES,YES,YES,YES
 W    ,47,1,3,YES,YES,YES,NO,YES,YES
 A    ,41,1,3,YES,NO,YES,YES,YES,YES
 B    ,38,1,3,YES,YES,YES,YES,YES,YES
 W    ,33,1,3,YES,YES,YES,NO,YES,NO
 W    ,46,1,3,YES,NO,YES,YES,YES,YES
 W    ,45,1,3,YES,YES,YES,NO,YES,YES
 W    ,68,1,3,YES,YES,YES,NO,YES,YES
 W    ,29,1,3,YES,NO,YES,YES,YES,YES
 W    ,42,1,3,YES,NO,YES,YES,YES,YES
 W    ,35,1,3,YES,NO,YES,YES,YES,YES
 W    ,49,1,3,YES,NO,YES,YES,YES,YES
 W    ,46,1,3,YES,NO,YES,YES,YES,YES
 W    ,62,1,3,YES,YES,YES,YES,YES,YES
 O    ,40,1,3,YES,YES,YES,NO,YES,YES
 W    ,48,1,3,YES,NO,NO,YES,YES,YES
 B    ,70,1,3,YES,YES,YES,NO,YES,NO
 W    ,81,1,3,YES,NO,NO,NO,YES,YES
 W    ,36,1,3,NO,NO,YES,YES,YES,YES
 W    ,39,1,3,YES,YES,YES,NO,YES,YES
 W    ,35,1,3,YES,NO,YES,YES,YES,YES
 U    ,46,1,3,YES,NO,YES,NO,YES,NO
 W    ,34,1,3,YES,NO,YES,YES,YES,YES
 W    ,30,1,3,YES,YES,YES,YES,YES,NO
 B    ,50,1,3,YES,NO,YES,YES,YES,YES
 B    ,64,1,3,YES,NO,YES,NO,YES,YES
 W    ,29,1,3,YES,YES,YES,YES,YES,YES
 W    ,37,1,3,YES,NO,YES,NO,YES,YES
 W    ,33,1,3,YES,YES,YES,YES,YES,YES
 B    ,38,1,3,NO,NO,YES,YES,YES,NO
 W    ,56,1,3,YES,NO,YES,NO,YES,YES
 B    ,60,1,3,YES,YES,YES,YES,YES,NO
 B    ,45,1,3,YES,YES,YES,NO,YES,YES
 A    ,47,1,3,YES,YES,YES,NO,YES,NO
 W    ,56,1,3,YES,YES,YES,NO,YES,YES
 B    ,47,1,3,YES,YES,YES,YES,YES,YES
 B    ,42,1,3,YES,YES,YES,NO,YES,YES
 W    ,86,1,3,YES,NO,YES,YES,YES,YES
 W    ,54,1,3,NO,YES,YES,NO,YES,YES
 W    ,45,1,3,YES,NO,YES,YES,YES,YES
 W    ,35,1,3,NO,NO,YES,NO,YES,YES
 B    ,55,1,3,YES,YES,YES,YES,YES,YES
 W    ,41,1,3,NO,NO,YES,YES,YES,YES
 W    ,63,1,3,NO,NO,YES,YES,YES,YES
 W    ,44,1,3,NO,NO,YES,YES,YES,YES
 W    ,65,1,3,NO,NO,YES,YES,YES,YES
 W    ,75,1,3,NO,NO,YES,YES,YES,YES
 W    ,34,1,3,YES,NO,YES,NO,YES,YES
 W    ,42,1,3,YES,YES,YES,NO,YES,NO
 U    ,30,1,3,YES,YES,YES,YES,YES,YES
 U    ,68,1,3,NO,NO,YES,YES,YES,YES
 W    ,38,1,3,YES,NO,YES,YES,YES,YES
 W    ,44,1,3,NO,NO,YES,YES,YES,YES
 M    ,43,1,3,YES,NO,YES,YES,YES,NO
 W    ,54,1,3,NO,NO,YES,NO,YES,YES
 W    ,46,1,3,NO,NO,YES,YES,YES,YES
 B    ,25,1,3,NO,NO,YES,YES,YES,NO
 W    ,69,1,3,NO,NO,YES,YES,YES,YES
 W    ,67,1,3,NO,NO,NO,NO,NO,NO
 B    ,40,1,3,NO,NO,YES,YES,YES,YES
 W    ,36,1,3,YES,NO,YES,YES,YES,YES
 W    ,61,1,3,NO,NO,NO,NO,NO,NO
 W    ,32,1,3,YES,NO,YES,YES,YES,YES
 B    ,26,1,3,NO,NO,YES,YES,YES,YES
 B    ,24,1,3,NO,NO,YES,YES,YES,YES
 B    ,24,1,3,NO,NO,YES,YES,YES,NO
 W    ,59,1,3,NO,NO,YES,NO,YES,YES
 W    ,56,1,3,NO,NO,YES,YES,YES,YES
 W    ,32,1,3,YES,NO,YES,NO,YES,YES
 U    ,65,1,3,NO,NO,YES,NO,YES,YES
 W    ,60,1,3,NO,NO,YES,NO,YES,NO
 W    ,34,1,3,NO,NO,YES,NO,YES,YES
 B    ,37,1,3,NO,NO,YES,YES,YES,YES
 W    ,37,1,3,NO,NO,YES,YES,YES,YES
 W    ,39,1,3,YES,NO,YES,NO,YES,YES
 W    ,63,1,3,NO,NO,YES,NO,YES,NO
 B    ,53,1,3,YES,YES,YES,YES,YES,YES
 W    ,39,1,3,NO,NO,YES,YES,YES,YES
 B    ,27,1,3,NO,NO,YES,YES,NO,NO
 W    ,38,1,3,NO,NO,YES,NO,YES,YES
 W    ,28,1,3,YES,NO,YES,NO,YES,YES
 W    ,45,1,3,NO,NO,YES,NO,YES,YES
 A    ,63,1,3,NO,NO,YES,YES,YES,YES
 U    ,70,1,3,YES,NO,YES,YES,YES,NO
 W    ,62,1,3,NO,NO,YES,NO,YES,NO
 A    ,33,1,3,NO,NO,YES,YES,YES,YES
 B    ,50,1,3,YES,NO,YES,YES,YES,NO
 U    ,50,1,3,NO,NO,YES,YES,YES,NO
 W    ,39,1,3,YES,NO,YES,YES,YES,YES
 W    ,72,1,3,NO,NO,NO,NO,YES,NO
 B    ,65,1,3,NO,NO,NO,YES,YES,YES
 W    ,44,1,3,NO,NO,NO,YES,YES,YES
 W    ,61,1,3,NO,NO,YES,YES,YES,NO
 W    ,36,1,3,NO,NO,NO,YES,YES,YES
 W    ,33,1,3,YES,NO,YES,YES,YES,YES
 B    ,40,1,3,YES,NO,YES,YES,YES,YES
 M    ,55,1,3,YES,NO,YES,YES,YES,YES
 W    ,55,1,3,NO,NO,NO,NO,YES,NO
 W    ,45,1,3,NO,NO,NO,YES,YES,YES
 B    ,38,1,3,NO,NO,NO,YES,YES,YES
 W    ,47,1,3,NO,YES,NO,YES,YES,YES
 W    ,40,1,3,NO,NO,NO,YES,YES,YES
 B    ,33,1,3,NO,NO,NO,YES,YES,YES
 W    ,23,1,3,NO,NO,NO,YES,YES,YES
 U    ,58,1,3,YES,NO,NO,YES,YES,YES
 W    ,44,1,3,YES,YES,NO,YES,YES,YES
 W    ,56,1,3,YES,YES,NO,YES,YES,YES
 I    ,45,1,3,NO,NO,NO,YES,YES,YES
 A    ,39,1,3,NO,NO,NO,NO,YES,YES
 A    ,55,1,3,NO,NO,NO,YES,YES,YES
 B    ,31,1,3,YES,NO,YES,YES,YES,YES
 W    ,46,1,3,NO,NO,NO,NO,YES,YES
 W    ,55,1,3,NO,NO,NO,NO,NO,NO
 W    ,45,1,3,NO,NO,NO,NO,YES,YES
 W    ,34,1,3,YES,NO,YES,YES,YES,YES
 B    ,22,1,3,NO,NO,NO,YES,YES,YES
 W    ,26,1,3,NO,NO,NO,YES,YES,YES
 W    ,34,1,3,YES,NO,YES,YES,YES,YES
 W    ,43,1,3,NO,NO,NO,NO,YES,YES
 W    ,39,1,3,YES,NO,YES,YES,YES,YES
 W    ,36,1,3,NO,NO,NO,NO,YES,YES
 W    ,22,1,3,NO,NO,NO,NO,YES,YES
 A    ,34,1,3,NO,NO,NO,NO,YES,YES
 W    ,70,1,3,NO,NO,NO,NO,YES,YES
 W    ,35,1,3,YES,NO,YES,YES,YES,YES
 B    ,50,1,3,NO,NO,NO,NO,YES,NO
 B    ,49,1,3,NO,NO,NO,NO,YES,NO
 A    ,21,1,3,NO,NO,NO,NO,YES,YES
 W    ,40,1,3,NO,NO,NO,NO,YES,YES
 W    ,34,1,3,NO,NO,NO,NO,YES,NO
 W    ,64,1,3,YES,NO,NO,NO,YES,NO
 W    ,52,1,3,NO,NO,YES,NO,YES,YES
 W    ,29,1,3,NO,NO,NO,NO,NO,NO
 W    ,64,1,3,NO,NO,NO,NO,YES,YES
 A    ,35,1,3,YES,NO,YES,NO,YES,NO
 A    ,35,1,3,NO,NO,NO,NO,YES,YES
 B    ,20,1,3,NO,NO,NO,NO,YES,YES
 W    ,20,1,3,NO,NO,NO,NO,YES,YES
 W    ,20,1,3,NO,NO,NO,NO,YES,YES
 U    ,20,1,3,NO,NO,NO,NO,YES,YES
 U    ,37,1,3,NO,NO,NO,NO,YES,NO
 U    ,27,1,3,NO,NO,NO,NO,NO,NO
 W    ,42,1,3,NO,NO,NO,NO,NO,NO
 W    ,35,1,3,NO,NO,NO,NO,YES,YES
 W    ,57,1,3,YES,YES,YES,NO,YES,NO
 W    ,33,1,3,YES,NO,YES,YES,YES,YES
 B    ,40,1,3,YES,NO,YES,YES,YES,YES
 W    ,60,1,3,NO,NO,NO,NO,YES,YES
 W    ,54,1,3,NO,NO,NO,NO,YES,NO
 W    ,33,1,3,YES,YES,YES,NO,YES,YES
 U    ,49,1,3,NO,NO,NO,NO,YES,YES
 B    ,23,1,3,NO,NO,NO,NO,NO,NO
 B    ,54,1,3,YES,NO,NO,NO,YES,YES
 W    ,82,1,3,NO,NO,NO,NO,YES,NO
 W    ,66,1,3,NO,NO,NO,NO,YES,YES
 W    ,28,1,3,NO,NO,NO,NO,YES,NO
 W    ,35,1,3,NO,NO,NO,NO,YES,YES
 W    ,63,1,3,NO,NO,NO,NO,NO,NO
 B    ,20,1,3,NO,NO,NO,NO,NO,NO
 W    ,32,1,3,NO,NO,NO,NO,YES,YES
 W    ,25,1,3,NO,NO,YES,YES,YES,YES
 W    ,25,1,3,NO,NO,YES,YES,YES,NO
 B    ,25,1,3,NO,NO,YES,YES,YES,NO
 A    ,26,1,3,NO,NO,YES,YES,YES,YES
 U    ,59,1,3,NO,NO,NO,NO,YES,NO
 W    ,26,1,3,NO,NO,YES,YES,YES,NO
 A    ,21,1,3,NO,NO,NO,NO,NO,YES
 B    ,56,1,3,NO,NO,NO,NO,YES,YES
 W    ,37,1,3,YES,NO,YES,YES,YES,YES
 W    ,55,1,3,NO,NO,NO,NO,YES,NO
 B    ,48,1,3,YES,NO,YES,YES,YES,NO
 W    ,38,1,3,NO,NO,NO,NO,NO,NO
 W    ,20,1,3,NO,NO,NO,NO,NO,NO
 B    ,29,1,3,NO,NO,NO,NO,NO,NO
 B    ,49,1,3,NO,NO,NO,NO,NO,NO
 B    ,20,1,3,NO,NO,NO,NO,NO,NO
 B    ,27,1,3,NO,NO,NO,NO,NO,NO
 O    ,38,1,3,NO,NO,NO,NO,NO,NO
 U    ,19,1,3,NO,NO,NO,NO,NO,YES
 A    ,36,1,3,NO,NO,NO,NO,NO,YES
 W    ,40,1,3,NO,NO,NO,NO,NO,YES
 A    ,52,1,3,NO,NO,NO,NO,NO,NO
 B    ,54,1,3,YES,NO,NO,NO,NO,YES
 B    ,19,1,3,NO,NO,NO,NO,NO,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,NO
 M    ,39,1,3,NO,NO,NO,NO,NO,YES
 W    ,47,1,3,NO,NO,NO,NO,YES,NO
 W    ,36,1,3,YES,NO,YES,YES,YES,YES
 B    ,33,1,3,YES,YES,YES,NO,YES,YES
 B    ,23,1,3,NO,NO,NO,NO,YES,YES
 W    ,34,1,3,YES,NO,YES,YES,YES,YES
 U    ,55,1,3,NO,NO,NO,NO,NO,YES
 W    ,60,1,3,YES,NO,YES,NO,YES,YES
 W    ,49,1,3,YES,YES,YES,NO,YES,NO
 W    ,48,1,3,YES,YES,YES,NO,YES,YES
 W    ,59,1,3,YES,NO,YES,NO,YES,YES
 W    ,59,1,3,YES,NO,YES,YES,YES,NO
 W    ,55,1,3,YES,NO,YES,YES,YES,YES
 W    ,58,1,3,YES,NO,YES,YES,YES,NO
 W    ,42,1,3,YES,YES,YES,YES,YES,YES
 W    ,67,1,3,YES,NO,YES,YES,YES,YES
 B    ,43,1,3,YES,YES,YES,YES,YES,YES
 W    ,71,1,3,YES,YES,YES,YES,YES,YES
 W    ,49,1,3,YES,NO,YES,NO,YES,NO
 W    ,51,1,3,YES,NO,YES,YES,YES,YES
 B    ,42,1,3,YES,YES,YES,YES,YES,YES
 W    ,63,1,3,YES,NO,YES,NO,YES,NO
 B    ,53,1,3,YES,NO,YES,NO,YES,YES
 W    ,59,1,3,YES,NO,YES,NO,YES,NO
 W    ,66,1,3,YES,NO,YES,YES,YES,YES
 W    ,62,1,3,YES,NO,YES,YES,YES,NO
 W    ,52,1,3,YES,NO,YES,NO,YES,YES
 W    ,62,1,3,YES,NO,YES,YES,YES,YES
 W    ,81,1,3,YES,YES,YES,NO,YES,YES
 W    ,72,1,3,YES,NO,YES,YES,YES,YES
 B    ,56,1,3,YES,YES,YES,YES,YES,YES
 W    ,68,1,3,YES,YES,YES,YES,YES,YES
 W    ,78,1,3,YES,NO,YES,YES,YES,YES
 W    ,53,1,3,YES,NO,YES,NO,YES,YES
 W    ,39,1,3,NO,NO,NO,YES,YES,YES
 W    ,46,1,3,YES,NO,YES,YES,YES,YES
 W    ,46,1,3,YES,NO,YES,NO,YES,YES
 W    ,40,1,3,YES,NO,NO,NO,YES,NO
 W    ,67,1,3,YES,NO,YES,YES,YES,NO
 O    ,62,1,3,YES,NO,YES,YES,YES,YES
 M    ,63,1,3,YES,NO,YES,NO,YES,YES
 W    ,55,1,3,YES,NO,YES,NO,YES,YES
 B    ,50,1,3,YES,YES,YES,NO,YES,YES
 W    ,52,1,3,YES,NO,YES,NO,YES,YES
 W    ,82,1,3,YES,YES,YES,NO,YES,YES
 W    ,59,1,3,YES,YES,YES,NO,YES,NO
 W    ,53,1,3,YES,YES,YES,YES,YES,YES
 B    ,54,1,3,YES,YES,YES,YES,YES,YES
 W    ,56,1,3,YES,NO,YES,NO,YES,YES
 W    ,55,1,3,YES,NO,YES,NO,YES,YES
 W    ,74,1,3,YES,NO,YES,YES,YES,YES
 W    ,70,1,3,YES,NO,YES,YES,YES,NO
 W    ,58,1,3,YES,NO,YES,YES,YES,NO
 W    ,61,1,3,YES,NO,YES,YES,YES,YES
 W    ,64,1,3,YES,NO,YES,YES,YES,YES
 U    ,54,1,3,YES,YES,YES,YES,YES,YES
 W    ,58,1,3,YES,NO,YES,YES,YES,YES
 W    ,47,1,3,YES,NO,YES,YES,YES,YES
 B    ,43,1,3,YES,YES,YES,NO,YES,YES
 O    ,53,1,3,YES,NO,YES,YES,YES,YES
 B    ,43,1,3,YES,NO,YES,YES,YES,YES
 W    ,48,1,3,YES,YES,YES,NO,YES,NO
 W    ,43,1,3,YES,YES,YES,NO,YES,NO
 W    ,41,1,3,YES,NO,YES,NO,YES,NO
 W    ,51,1,3,YES,NO,NO,YES,YES,NO
 W    ,47,1,3,YES,NO,YES,NO,YES,YES
 W    ,36,1,3,YES,YES,YES,NO,YES,YES
 W    ,49,1,3,YES,NO,YES,NO,YES,YES
 W    ,52,1,3,YES,NO,YES,YES,YES,YES
 U    ,47,1,3,YES,NO,YES,YES,YES,YES
 O    ,37,1,3,YES,YES,YES,YES,YES,YES
 W    ,46,1,3,YES,NO,YES,NO,YES,YES
 W    ,58,1,3,YES,NO,YES,YES,YES,YES
 W    ,58,1,3,YES,NO,YES,YES,YES,YES
 W    ,38,1,3,YES,NO,YES,YES,YES,YES
 W    ,46,1,3,YES,NO,YES,NO,YES,NO
 W    ,44,1,3,YES,YES,YES,NO,YES,NO
 W    ,44,1,3,YES,NO,YES,YES,YES,YES
 W    ,45,1,3,YES,YES,YES,NO,YES,YES
 W    ,82,1,3,NO,YES,YES,YES,YES,YES
 W    ,73,1,3,YES,NO,NO,YES,YES,NO
 B    ,47,1,3,YES,NO,YES,YES,YES,YES
 W    ,68,1,3,YES,NO,YES,YES,YES,YES
 W    ,44,1,3,YES,NO,YES,YES,YES,YES
 W    ,60,1,3,YES,NO,YES,NO,YES,YES
 W    ,45,1,3,YES,NO,YES,NO,YES,YES
 W    ,33,1,3,YES,NO,YES,NO,YES,NO
 W    ,33,1,3,YES,NO,YES,YES,YES,YES
 W    ,40,1,3,NO,NO,YES,NO,YES,NO
 W    ,65,1,3,YES,NO,YES,YES,YES,YES
 O    ,56,1,3,YES,NO,YES,YES,YES,YES
 W    ,55,1,3,YES,NO,YES,YES,YES,YES
 W    ,34,1,3,YES,NO,NO,NO,YES,NO
 B    ,60,1,3,YES,YES,YES,NO,NO,NO
 W    ,69,1,3,YES,YES,YES,YES,NO,NO
 W    ,59,1,3,YES,NO,YES,YES,YES,YES
 W    ,32,1,3,YES,NO,YES,YES,YES,NO
 W    ,32,1,3,YES,NO,YES,YES,YES,YES
 W    ,38,1,3,YES,YES,YES,YES,YES,YES
 A    ,43,1,3,YES,YES,YES,YES,YES,NO
 O    ,32,1,3,YES,NO,YES,YES,YES,YES
 B    ,39,1,3,YES,YES,YES,NO,YES,YES
 A    ,62,1,3,YES,NO,YES,NO,YES,NO
 W    ,42,1,3,YES,NO,YES,NO,YES,YES
 W    ,37,1,3,YES,NO,YES,YES,YES,YES
 B    ,59,1,3,NO,NO,YES,YES,YES,NO
 W    ,44,1,3,YES,NO,YES,NO,YES,YES
 W    ,52,1,3,YES,NO,YES,YES,YES,YES
 W    ,79,1,3,YES,NO,YES,NO,YES,NO
 W    ,74,1,3,YES,NO,YES,YES,YES,YES
 W    ,31,1,3,YES,NO,YES,NO,YES,YES
 B    ,31,1,3,YES,NO,YES,YES,YES,YES
 W    ,52,1,3,YES,NO,YES,NO,YES,YES
 O    ,49,1,3,YES,NO,YES,NO,YES,YES
 W    ,53,1,3,YES,NO,YES,YES,YES,YES
 W    ,78,1,3,YES,YES,YES,NO,YES,NO
 O    ,66,1,3,YES,NO,YES,NO,YES,YES
 B    ,60,1,3,YES,NO,YES,YES,YES,YES
 B    ,32,1,3,YES,YES,YES,YES,YES,YES
 W    ,29,1,3,NO,NO,YES,YES,YES,YES
 W    ,29,1,3,YES,NO,YES,YES,YES,YES
 B    ,54,1,3,NO,NO,NO,NO,NO,NO
 W    ,43,1,3,YES,YES,YES,NO,YES,NO
 A    ,42,1,3,YES,YES,YES,YES,YES,YES
 W    ,44,1,3,YES,YES,YES,NO,YES,YES
 B    ,46,1,3,YES,NO,YES,YES,YES,YES
 W    ,36,1,3,YES,NO,YES,NO,YES,YES
 W    ,63,1,3,NO,NO,YES,YES,YES,YES
 W    ,52,1,3,YES,NO,YES,YES,YES,YES
 B    ,37,1,3,YES,NO,YES,YES,YES,YES
 W    ,54,1,3,YES,NO,YES,YES,YES,NO
 W    ,35,1,3,YES,NO,YES,YES,YES,YES
 W    ,40,1,3,YES,YES,YES,YES,YES,NO
 B    ,56,1,3,YES,NO,YES,NO,YES,NO
 U    ,38,1,3,YES,NO,YES,YES,YES,NO
 W    ,48,1,3,YES,NO,YES,YES,YES,YES
 B    ,44,1,3,YES,YES,YES,YES,YES,YES
 W    ,54,1,3,YES,NO,YES,YES,YES,YES
 U    ,46,1,3,YES,NO,YES,NO,YES,YES
 B    ,40,1,3,YES,YES,YES,NO,YES,YES
 W    ,56,1,3,YES,NO,YES,YES,YES,NO
 W    ,38,1,3,YES,NO,YES,NO,YES,YES
 B    ,50,1,3,YES,YES,YES,YES,YES,YES
 W    ,35,1,3,YES,NO,YES,YES,YES,YES
 B    ,48,1,3,YES,YES,YES,YES,YES,NO
 B    ,55,1,3,YES,NO,YES,NO,YES,YES
 A    ,35,1,3,YES,YES,YES,NO,YES,YES
 W    ,62,1,3,YES,YES,YES,YES,YES,YES
 B    ,57,1,3,YES,NO,YES,YES,YES,NO
 O    ,42,1,3,YES,NO,YES,NO,YES,YES
 W    ,36,1,3,YES,YES,YES,NO,YES,YES
 W    ,64,1,3,NO,NO,NO,NO,YES,NO
 W    ,64,1,3,NO,NO,YES,YES,YES,YES
 W    ,48,1,3,YES,YES,NO,NO,YES,NO
 W    ,36,1,3,YES,YES,YES,YES,YES,YES
 W    ,54,1,3,YES,YES,YES,YES,YES,YES
 W    ,49,1,3,NO,NO,YES,NO,YES,YES
 W    ,42,1,3,NO,YES,YES,YES,YES,YES
 B    ,58,1,3,YES,NO,YES,YES,YES,YES
 W    ,65,1,3,NO,NO,NO,NO,NO,NO
 B    ,46,1,3,YES,YES,YES,NO,YES,YES
 W    ,31,1,3,YES,NO,YES,NO,YES,YES
 W    ,48,1,3,NO,NO,NO,YES,YES,YES
 W    ,46,1,3,YES,YES,YES,NO,YES,NO
 B    ,57,1,3,NO,NO,YES,YES,YES,YES
 W    ,42,1,3,NO,NO,YES,NO,YES,NO
 W    ,58,1,3,NO,NO,YES,YES,YES,YES
