id, Race , Party ,Sex, Age  ,house district, Trial     , LettersSent ,Y1,Y2,Y3,Y4,Y5,Test
6965,1,1,1,49,2,2,3,1,1,1,2,2,1
6966,6,1,1,29,2,2,3,1,2,1,1,1,1
6967,4,1,1,20,2,2,3,2,2,2,2,2,2
6968,2,1,1,53,2,2,3,1,1,1,1,1,1
6969,1,1,1,42,2,2,3,1,1,1,2,1,1
6970,1,1,1,32,2,2,3,1,2,1,2,1,1
6971,1,3,1,30,2,2,3,1,2,1,2,1,1
6972,2,1,1,33,2,2,3,1,1,1,2,1,1
6973,2,1,1,61,2,2,3,1,1,1,2,1,1
6974,2,3,1,31,2,2,3,1,1,1,2,2,1
6975,2,1,1,35,2,2,3,2,1,1,2,1,1
6976,1,1,1,38,2,2,3,1,2,1,2,1,1
6977,2,1,1,54,2,2,3,1,1,2,1,2,2
6978,2,1,1,76,2,2,3,1,2,1,1,1,2
6979,2,1,1,50,2,2,3,1,2,1,2,1,1
6980,2,3,1,25,2,2,3,2,2,1,2,1,1
6981,2,1,1,71,2,2,3,1,1,2,2,2,2
6982,2,1,1,26,2,2,3,2,2,1,2,1,2
6983,2,1,1,43,2,2,3,1,2,1,1,1,1
6984,2,1,1,23,2,2,3,2,2,2,2,1,2
6985,1,3,1,38,2,2,3,2,2,1,1,1,1
6986,4,1,1,49,2,2,3,1,1,1,2,1,2
6987,2,1,1,27,2,2,3,1,2,1,2,1,2
6988,2,1,1,49,2,2,3,1,2,1,2,1,2
6989,2,3,1,76,2,2,3,1,2,1,1,1,1
6990,2,1,1,59,2,2,3,1,2,1,2,1,2
6991,2,3,1,21,2,2,3,2,2,2,2,2,2
6992,2,1,1,48,2,2,3,2,2,1,2,1,1
6993,1,3,1,35,2,2,3,1,1,1,2,1,1
6994,1,1,1,44,2,2,3,1,1,1,2,2,2
6995,2,1,1,44,2,2,3,1,2,1,1,1,1
6996,1,1,1,48,2,2,3,1,2,1,2,1,1
6997,1,1,1,55,2,2,3,1,2,1,2,1,1
6998,5,3,1,48,2,2,3,1,2,1,2,1,1
6999,1,1,1,38,2,2,3,2,2,2,2,2,1
7000,1,1,1,40,2,2,3,1,2,2,2,1,1
7001,2,3,1,45,2,2,3,1,1,1,2,2,2
7002,1,1,1,23,2,2,3,2,2,2,2,2,1
7003,2,1,1,31,2,2,3,2,2,1,2,2,2
7004,2,1,1,42,2,2,3,2,1,1,1,2,2
7005,3,1,1,38,2,2,3,1,2,1,1,1,1
7006,6,1,1,19,2,2,3,2,2,2,2,2,2
7007,2,3,1,27,2,2,3,2,2,1,2,1,2
7008,5,1,1,49,2,2,3,2,2,2,2,1,1
7009,1,1,1,59,2,2,3,1,2,1,2,1,1
7010,1,1,1,58,2,2,3,2,2,1,2,1,2
7011,2,1,1,47,2,2,3,1,1,1,2,1,1
7012,6,3,1,27,2,2,3,2,1,1,2,1,1
7013,2,1,1,43,2,2,3,2,2,2,2,1,1
7014,1,1,1,38,2,2,3,1,2,1,1,1,1
7015,1,3,1,65,2,2,3,1,2,2,2,1,2
7016,1,1,1,64,2,2,3,2,2,1,1,1,1
7017,2,1,1,32,2,2,3,1,1,1,2,2,1
7018,1,1,1,35,2,2,3,1,1,1,2,1,1
7019,2,3,1,28,2,2,3,2,2,2,2,1,2
7020,2,1,1,25,2,2,3,2,2,1,1,2,1
7021,2,1,2,45,2,2,3,1,2,1,2,1,1
7022,2,1,1,30,2,2,3,2,2,2,2,1,2
7023,2,1,1,70,2,2,3,2,2,2,2,1,1
7024,1,1,1,34,2,2,3,2,2,2,2,2,1
7025,2,1,1,71,2,2,3,1,2,1,2,2,1
7026,5,3,1,48,2,2,3,1,1,1,2,2,2
7027,1,1,1,23,2,2,3,2,2,2,2,1,1
7028,1,1,1,42,2,2,3,1,1,1,2,2,2
7029,4,3,1,56,2,2,3,1,2,1,2,1,1
7030,1,1,1,21,2,2,3,2,2,2,1,1,1
7031,1,1,1,65,2,2,3,1,2,1,1,2,2
7032,2,1,1,34,2,2,3,1,2,1,1,1,1
7033,5,1,1,28,2,2,3,1,2,1,1,1,1
7034,1,1,1,22,2,2,3,2,2,2,1,1,1
7035,1,1,1,45,2,2,3,1,2,1,2,1,1
7036,4,1,2,58,2,2,3,1,2,2,2,2,2
7037,1,3,1,42,2,2,3,2,2,2,1,1,1
7038,2,1,1,54,2,2,3,1,2,1,1,2,2
7039,2,1,1,29,2,2,3,2,2,2,2,1,2
7040,3,1,1,41,2,2,3,2,2,2,2,1,2
7041,1,1,1,22,2,2,3,2,2,2,2,1,1
7042,1,1,1,51,2,2,3,1,2,1,2,1,1
7043,1,1,1,58,2,2,3,1,2,1,2,1,1
7044,2,1,1,57,2,2,3,1,2,1,2,1,1
7045,1,1,1,43,2,2,3,2,2,2,2,2,1
7046,1,1,1,63,2,2,3,2,2,1,1,1,1
7047,2,1,1,58,2,2,3,1,1,1,1,1,1
7048,1,1,1,33,2,2,3,2,2,2,2,1,2
7049,5,3,1,26,2,2,3,2,2,1,2,1,1
7050,1,1,1,41,2,2,3,2,2,2,2,1,1
7051,5,1,1,40,2,2,3,2,2,1,1,1,1
7052,1,1,1,21,2,2,3,2,2,2,2,1,1
7053,1,1,2,36,2,2,3,1,2,2,2,2,2
7054,5,1,1,21,2,2,3,2,2,2,2,1,2
7055,2,1,1,73,2,2,3,1,2,1,2,2,2
7056,1,1,1,51,2,2,3,1,2,1,2,1,2
7057,4,1,1,78,2,2,3,1,2,1,1,1,2
7058,1,1,1,36,2,2,3,2,2,2,2,1,2
7059,1,1,1,33,2,2,3,1,2,1,2,1,1
7060,1,1,1,34,2,2,3,2,2,2,2,1,1
7061,1,1,1,37,2,2,3,1,2,2,2,1,1
7062,2,1,1,41,2,2,3,2,2,1,2,1,2
7063,2,3,1,49,2,2,3,1,2,1,2,1,2
7064,1,3,1,32,2,2,3,1,2,1,2,1,1
7065,1,1,1,41,2,2,3,2,2,2,2,1,1
7066,2,1,1,51,2,2,3,2,2,1,1,1,1
7067,5,1,1,43,2,2,3,1,2,1,1,1,1
7068,2,1,1,54,2,2,3,1,2,1,2,2,2
7069,1,3,1,48,2,2,3,2,2,2,2,1,1
7070,1,3,1,48,2,2,3,2,2,1,2,1,1
7071,5,1,1,37,2,2,3,1,2,1,2,1,1
7072,1,1,1,69,2,2,3,2,2,2,2,2,1
7073,2,1,1,52,2,2,3,2,1,1,1,1,1
7074,2,1,1,42,2,2,3,2,2,1,1,1,2
7075,2,1,1,45,2,2,3,1,2,2,2,2,2
7076,2,1,1,47,2,2,3,1,1,1,2,1,1
7077,1,1,1,80,2,2,3,2,2,2,2,2,2
7078,2,1,1,56,2,2,3,1,2,1,1,1,1
7079,1,1,1,78,2,2,3,2,2,2,2,2,2
7080,2,1,1,19,2,2,3,2,2,2,2,1,1
7081,6,1,1,27,2,2,3,2,2,1,1,1,1
7082,2,1,1,32,2,2,3,2,2,1,2,1,1
7083,2,3,1,41,2,2,3,1,1,1,2,1,1
7084,2,1,1,49,2,2,3,1,2,1,2,1,1
7085,1,3,1,43,2,2,3,1,2,1,2,1,1
7086,1,1,2,37,2,2,3,1,1,1,1,1,1
7087,4,1,1,29,2,2,3,2,2,2,1,2,2
7088,1,1,1,40,2,2,3,2,2,1,1,1,1
7089,2,1,1,26,2,2,3,2,2,1,2,2,2
7090,2,1,1,44,2,2,3,1,1,1,2,1,1
7091,2,3,1,24,2,2,3,2,2,1,1,1,1
7092,2,1,1,32,2,2,3,2,2,1,2,2,2
7093,2,1,1,22,2,2,3,2,2,2,2,1,2
7094,2,1,1,55,2,2,3,2,2,2,1,1,1
7095,2,1,1,38,2,2,3,1,2,1,1,1,2
7096,2,1,1,29,2,2,3,1,2,1,1,1,1
7097,2,1,1,32,2,2,3,2,2,2,2,1,2
7098,3,1,1,54,2,2,3,2,2,2,1,1,1
7099,1,1,1,29,2,2,3,1,2,1,1,1,1
7100,1,1,1,60,2,2,3,1,1,1,2,1,1
7101,1,1,1,21,2,2,3,2,2,2,2,1,1
7102,2,1,1,41,2,2,3,1,1,1,1,1,1
7103,1,1,1,41,2,2,3,1,2,1,2,1,2
7104,2,1,1,31,2,2,3,1,1,1,2,1,1
7105,1,1,1,36,2,2,3,1,1,1,2,1,2
7106,1,1,1,85,2,2,3,1,1,1,1,2,2
7107,1,1,1,34,2,2,3,2,2,1,1,1,1
7108,1,1,1,45,2,2,3,1,1,2,2,2,1
7109,1,3,1,23,2,2,3,2,2,1,2,1,1
7110,1,1,1,59,2,2,3,1,2,1,2,1,1
7111,2,3,1,30,2,2,3,2,2,1,2,1,1
7112,2,1,1,27,2,2,3,1,1,1,2,1,2
7113,2,1,1,51,2,2,3,2,2,2,2,1,1
7114,1,1,1,77,2,2,3,1,2,1,2,1,2
7115,1,1,1,34,2,2,3,1,2,1,2,1,1
7116,2,1,1,40,2,2,3,2,2,2,2,1,2
7117,2,1,1,44,2,2,3,1,1,1,1,1,1
7118,1,1,1,41,2,2,3,1,2,1,2,1,1
7119,1,3,1,40,2,2,3,1,2,1,2,1,1
7120,1,1,1,55,2,2,3,2,1,1,2,1,1
7121,1,3,1,50,2,2,3,1,2,1,2,1,1
7122,2,1,1,85,2,2,3,2,1,1,2,1,1
7123,2,1,1,67,2,2,3,2,2,1,2,2,2
7124,2,1,1,74,2,2,3,2,2,1,1,1,1
7125,2,1,1,54,2,2,3,1,2,2,1,1,1
7126,1,1,1,62,2,2,3,1,2,1,2,2,2
7127,1,1,1,25,2,2,3,2,2,1,1,1,1
7128,1,3,1,29,2,2,3,2,2,2,1,1,1
7129,1,1,1,48,2,2,3,1,1,1,1,2,1
7130,2,1,1,28,2,2,3,1,2,1,2,1,2
7131,1,3,1,19,2,2,3,2,2,2,2,2,2
7132,2,1,1,38,2,2,3,2,2,1,2,2,2
7133,2,1,1,79,2,2,3,1,1,1,1,2,2
7134,2,1,1,60,2,2,3,1,2,1,2,1,1
7135,2,1,1,34,2,2,3,1,2,1,1,1,1
7136,2,1,1,70,2,2,3,2,2,2,2,2,2
7137,2,1,1,66,2,2,3,1,2,1,1,1,2
7138,2,1,1,65,2,2,3,1,2,1,2,1,2
7139,2,3,1,70,2,2,3,1,1,1,2,1,1
7140,2,1,1,58,2,2,3,1,2,1,1,1,2
7141,1,1,1,32,2,2,3,1,2,1,1,1,1
7142,4,1,2,25,2,2,3,2,2,1,2,1,2
7143,1,1,1,37,2,2,3,2,2,2,2,1,1
7144,1,1,1,56,2,2,3,1,2,2,2,1,2
7145,3,1,1,47,2,2,3,2,2,1,2,1,1
7146,1,1,1,21,2,2,3,2,2,2,2,1,2
7147,1,1,1,37,2,2,3,1,2,1,1,1,1
7148,1,3,1,48,2,2,3,1,2,1,2,1,1
7149,1,1,1,53,2,2,3,2,2,1,2,1,1
7150,1,1,1,65,2,2,3,2,2,2,1,1,1
7151,1,1,1,63,2,2,3,1,1,1,2,1,1
7152,1,3,1,41,2,2,3,1,2,1,1,1,2
7153,1,1,1,31,2,2,3,1,2,2,2,1,1
7154,3,1,1,55,2,2,3,1,1,1,1,1,1
7155,5,1,1,35,2,2,3,2,2,2,2,1,1
7156,1,1,1,35,2,2,3,1,2,1,2,1,2
7157,1,3,1,35,2,2,3,1,2,1,2,1,1
7158,1,1,2,38,2,2,3,2,2,2,2,1,1
7159,1,3,1,22,2,2,3,2,2,2,1,2,2
7160,2,1,1,21,2,2,3,2,2,2,2,2,2
7161,1,1,1,86,2,2,3,2,2,2,2,1,2
7162,1,3,1,21,2,2,3,2,2,2,1,1,1
7163,2,1,1,52,2,2,3,2,2,1,1,1,1
7164,1,1,1,63,2,2,3,1,2,1,2,1,1
7165,1,1,1,46,2,2,3,1,2,1,2,1,1
7166,1,1,1,39,2,2,3,2,2,2,2,1,1
7167,2,1,1,39,2,2,3,1,1,2,1,1,1
7168,5,1,1,28,2,2,3,2,2,2,2,1,2
7169,1,3,1,31,2,2,3,2,2,1,2,1,2
7170,1,1,1,59,2,2,3,1,2,1,1,1,1
7171,2,3,1,25,2,2,3,2,2,1,2,1,1
7172,2,1,1,25,2,2,3,2,2,1,1,1,1
7173,2,1,1,33,2,2,3,1,2,1,2,2,1
7174,2,1,1,46,2,2,3,2,2,2,2,1,2
7175,2,1,1,73,2,2,3,1,2,1,1,1,2
7176,2,3,1,29,2,2,3,1,2,1,2,1,1
7177,1,3,1,30,2,2,3,2,2,1,2,1,2
7178,2,1,1,19,2,2,3,2,2,2,2,2,1
7179,1,1,1,34,2,2,3,2,2,2,2,1,2
7180,4,3,1,40,2,2,3,1,2,1,2,1,2
7181,2,1,1,51,2,2,3,1,1,1,2,1,1
7182,1,1,1,30,2,2,3,1,2,1,1,1,1
7183,5,1,1,63,2,2,3,1,2,1,2,1,1
7184,5,1,1,69,2,2,3,1,2,1,1,1,1
7185,1,1,1,45,2,2,3,1,2,1,2,1,1
7186,2,1,1,73,2,2,3,2,2,1,1,1,1
7187,2,1,1,51,2,2,3,2,2,1,2,1,1
7188,2,1,1,47,2,2,3,2,2,1,1,1,1
7189,5,3,1,30,2,2,3,2,2,1,2,1,2
7190,2,1,1,29,2,2,3,1,2,1,2,1,1
7191,2,1,1,42,2,2,3,2,2,1,2,2,2
7192,3,3,1,28,2,2,3,1,2,1,2,1,1
7193,1,1,1,35,2,2,3,2,2,2,2,1,2
7194,2,3,1,23,2,2,3,2,2,2,2,2,1
7195,1,1,1,72,2,2,3,2,2,1,1,2,2
7196,1,1,1,42,2,2,3,1,2,1,2,1,1
7197,2,1,1,21,2,2,3,2,2,2,2,1,2
7198,1,1,1,32,2,2,3,2,2,2,1,1,1
7199,2,1,1,35,2,2,3,2,2,2,2,1,1
7200,1,3,1,36,2,2,3,1,2,1,2,1,1
7201,2,1,1,38,2,2,3,2,2,2,2,1,1
7202,5,1,1,57,2,2,3,1,2,1,2,1,2
7203,3,1,1,33,2,2,3,1,1,2,2,1,1
7204,1,3,1,29,2,2,3,1,2,2,2,1,2
7205,1,1,1,42,2,2,3,1,1,1,2,2,1
7206,2,3,1,34,2,2,3,2,2,1,1,1,1
7207,2,1,2,51,2,2,3,1,2,1,1,1,1
7208,1,1,1,30,2,2,3,1,2,1,1,1,1
7209,4,1,2,51,2,2,3,2,2,1,2,1,1
7210,2,3,1,51,2,2,3,1,1,1,2,1,2
7211,2,3,1,50,2,2,3,1,2,1,1,1,1
7212,7,1,1,38,2,2,3,2,2,1,2,1,2
7213,2,3,1,45,2,2,3,1,2,1,1,1,1
7214,1,1,1,41,2,2,3,1,2,1,2,1,1
7215,2,1,1,50,2,2,3,1,2,1,2,1,1
7216,2,1,2,23,2,2,3,2,2,2,2,2,2
7217,2,1,1,26,2,2,3,2,2,1,2,2,1
7218,2,3,1,38,2,2,3,2,1,1,1,1,1
7219,2,1,1,61,2,2,3,2,2,2,2,1,1
7220,2,1,1,65,2,2,3,2,2,2,2,1,1
7221,2,1,1,27,2,2,3,2,2,1,2,1,1
7222,1,1,1,89,2,2,3,2,2,2,1,1,1
7223,2,1,1,23,2,2,3,2,2,1,2,1,1
7224,1,1,1,19,2,2,3,2,2,2,2,2,2
7225,7,3,1,19,2,2,3,2,2,2,2,2,2
7226,1,1,2,47,2,2,3,1,2,2,1,1,1
7227,1,1,1,68,2,2,3,2,2,2,2,1,2
7228,1,3,1,29,2,2,3,1,1,2,1,1,1
7229,2,1,1,22,2,2,3,2,2,2,2,1,2
7230,3,1,1,38,2,2,3,2,2,2,1,1,1
7231,3,1,1,44,2,2,3,1,2,1,1,1,1
7232,4,1,1,21,2,2,3,2,2,2,2,1,2
7233,5,1,1,26,2,2,3,2,2,1,1,1,1
7234,3,1,2,37,2,2,3,1,2,1,2,1,1
7235,2,1,1,27,2,2,3,2,2,1,2,2,1
7236,2,1,1,44,2,2,3,2,2,1,1,1,1
7237,2,1,1,23,2,2,3,2,2,2,1,1,2
7238,2,1,1,29,2,2,3,1,2,1,2,1,2
7239,2,1,1,61,2,2,3,1,2,1,2,1,1
7240,2,1,1,47,2,2,3,2,2,1,1,1,1
7241,4,3,1,28,2,2,3,1,2,1,2,1,2
7242,1,1,1,22,2,2,3,2,2,2,2,2,2
7243,1,3,1,67,2,2,3,1,2,1,2,1,1
7244,2,3,1,27,2,2,3,2,2,2,2,1,2
7245,1,1,1,36,2,2,3,2,2,2,1,2,2
7246,1,1,1,52,2,2,3,2,2,1,2,1,1
7247,1,1,1,68,2,2,3,2,2,1,1,1,2
7248,1,3,1,35,2,2,3,1,2,1,2,1,1
7249,1,3,1,21,2,2,3,2,2,2,1,1,1
7250,1,1,1,36,2,2,3,1,2,2,2,1,2
7251,2,1,1,43,2,2,3,1,2,1,1,1,1
7252,1,1,1,40,2,2,3,1,2,1,1,1,2
7253,1,1,1,73,2,2,3,2,2,1,2,1,1
7254,5,1,1,32,2,2,3,2,2,2,2,1,1
7255,1,3,1,57,2,2,3,1,2,1,2,1,1
7256,2,1,1,50,2,2,3,2,2,2,1,1,1
7257,2,1,1,33,2,2,3,2,2,1,2,1,1
7258,2,1,1,19,2,2,3,2,2,2,2,2,2
7259,1,1,1,25,2,2,3,2,1,1,1,1,2
7260,1,3,1,29,2,2,3,1,2,1,2,1,2
7261,5,1,1,36,2,2,3,2,2,2,2,2,1
7262,1,1,1,46,2,2,3,1,2,1,2,1,1
7263,4,1,2,37,2,2,3,2,2,2,2,1,2
7264,2,1,1,53,2,2,3,2,2,2,2,1,1
7265,2,1,1,23,2,2,3,2,2,2,2,1,2
7266,1,1,1,38,2,2,3,2,2,1,2,1,2
7267,1,1,1,24,2,2,3,2,2,1,2,1,1
7268,1,3,1,38,2,2,3,1,2,1,2,1,1
7269,5,1,1,48,2,2,3,1,2,1,2,1,1
7270,4,1,1,58,2,2,3,1,2,1,2,1,2
7271,4,1,1,22,2,2,3,2,2,2,2,1,2
7272,2,1,1,56,2,2,3,2,2,2,2,2,2
7273,1,1,1,37,2,2,3,2,2,2,2,1,2
7274,2,1,1,39,2,2,3,1,2,2,2,1,1
7275,1,1,1,72,2,2,3,1,1,2,2,2,1
7276,2,3,1,66,2,2,3,2,2,1,1,1,1
7277,2,1,1,37,2,2,3,1,1,1,2,1,2
7278,2,1,1,48,2,2,3,1,2,1,2,1,1
7279,2,1,1,26,2,2,3,2,2,1,2,1,2
7280,2,1,1,41,2,2,3,1,2,2,2,1,2
7281,1,1,1,42,2,2,3,2,2,1,2,1,1
7282,2,1,1,40,2,2,3,1,2,1,1,1,2
7283,1,1,1,30,2,2,3,1,2,1,2,1,1
7284,2,3,1,25,2,2,3,2,2,2,1,2,2
7285,1,1,1,35,2,2,3,2,2,1,2,1,1
7286,1,1,1,60,2,2,3,1,2,1,2,1,2
7287,1,1,1,48,2,2,3,2,2,2,2,1,1
7288,2,1,1,68,2,2,3,1,2,1,2,1,2
7289,2,1,1,27,2,2,3,2,2,1,2,1,1
7290,4,1,1,65,2,2,3,2,2,1,2,1,1
7291,2,1,1,83,2,2,3,1,2,1,2,1,2
7292,2,1,1,28,2,2,3,2,2,1,1,1,2
7293,2,1,1,46,2,2,3,1,1,1,2,1,1
7294,1,3,1,48,2,2,3,1,2,1,2,1,1
7295,1,1,1,60,2,2,3,2,2,2,2,1,1
7296,1,1,1,72,2,2,3,1,2,1,2,1,2
7297,2,1,1,24,2,2,3,2,2,1,2,1,1
7298,1,1,1,62,2,2,3,1,2,1,2,1,1
7299,2,1,1,58,2,2,3,1,2,1,1,1,1
7300,1,3,1,39,2,2,3,2,2,2,2,1,2
7301,2,1,1,54,2,2,3,2,2,2,1,1,2
7302,5,1,1,48,2,2,3,1,1,1,2,1,2
7303,2,1,1,42,2,2,3,1,2,1,2,1,2
7304,2,1,1,63,2,2,3,1,1,1,2,2,2
7305,2,1,1,35,2,2,3,2,2,1,2,2,2
7306,2,1,1,57,2,2,3,1,1,1,2,1,1
7307,3,1,1,22,2,2,3,2,2,2,2,1,1
7308,1,1,1,35,2,2,3,2,2,2,2,2,1
7309,2,1,1,85,2,2,3,2,2,2,2,1,2
7310,4,1,1,42,2,2,3,1,2,2,2,1,2
7311,2,3,1,56,2,2,3,2,2,2,2,2,1
7312,1,1,1,22,2,2,3,2,2,2,1,1,1
7313,2,1,1,31,2,2,3,1,2,1,1,2,1
7314,2,1,1,66,2,2,3,1,2,1,2,1,1
7315,1,1,1,36,2,2,3,1,2,1,1,1,1
7316,2,1,1,54,2,2,3,1,1,1,2,1,1
7317,2,1,1,54,2,2,3,1,2,1,2,1,2
7318,2,1,1,31,2,2,3,2,1,1,1,1,2
7319,1,1,2,59,2,2,3,1,2,1,2,1,1
7320,1,1,1,45,2,2,3,1,2,1,1,1,1
7321,2,3,1,27,2,2,3,2,2,1,2,1,1
7322,4,1,2,31,2,2,3,1,2,1,1,1,1
7323,1,1,1,27,2,2,3,2,2,1,2,1,1
7324,2,1,1,40,2,2,3,1,2,1,1,1,1
7325,1,3,1,25,2,2,3,2,2,2,2,1,1
7326,2,3,1,26,2,2,3,2,2,1,2,1,1
7327,2,3,1,31,2,2,3,1,2,2,2,2,2
7328,2,1,1,24,2,2,3,2,2,1,1,2,2
7329,2,1,1,52,2,2,3,2,2,1,2,2,2
7330,2,1,1,26,2,2,3,2,2,1,2,1,2
7331,1,1,1,42,2,2,3,1,2,1,1,1,1
7332,2,1,1,70,2,2,3,1,2,1,2,1,1
7333,2,3,1,49,2,2,3,1,1,1,1,2,1
7334,2,1,1,42,2,2,3,1,1,1,2,1,2
7335,2,1,1,41,2,2,3,1,2,1,2,1,1
7336,2,1,1,36,2,2,3,1,1,1,2,2,2
7337,2,1,1,51,2,2,3,2,2,1,2,2,2
7338,1,1,1,67,2,2,3,1,1,1,2,1,1
7339,1,1,1,35,2,2,3,1,2,1,2,1,1
7340,2,1,1,32,2,2,3,2,2,1,2,2,2
7341,2,1,1,84,2,2,3,1,1,1,1,2,2
7342,2,1,1,23,2,2,3,2,2,2,1,1,1
7343,1,1,1,28,2,2,3,2,2,1,1,2,1
7344,2,1,1,38,2,2,3,1,2,1,1,1,1
7345,2,1,1,37,2,2,3,2,2,1,1,1,1
7346,1,1,1,55,2,2,3,1,1,1,2,1,1
7347,1,1,1,27,2,2,3,2,2,1,1,1,2
7348,2,1,1,30,2,2,3,2,2,2,2,2,2
7349,2,1,1,32,2,2,3,1,2,2,2,1,2
7350,2,1,1,38,2,2,3,1,2,1,1,1,1
7351,1,1,2,23,2,2,3,2,2,2,2,1,2
7352,1,1,2,24,2,2,3,2,2,2,2,1,1
7353,2,1,1,30,2,2,3,1,1,1,2,1,1
7354,1,1,1,59,2,2,3,2,2,1,1,1,1
7355,2,1,1,69,2,2,3,1,1,1,1,1,1
7356,2,1,1,27,2,2,3,1,2,1,2,2,2
7357,2,1,1,30,2,2,3,2,2,1,2,1,1
7358,2,3,1,54,2,2,3,1,2,1,2,2,1
7359,1,1,1,40,2,2,3,2,2,2,2,2,1
7360,2,1,1,52,2,2,3,1,2,1,2,1,1
7361,2,1,1,57,2,2,3,1,2,1,1,1,1
7362,2,1,1,76,2,2,3,1,2,1,2,1,2
7363,1,1,1,53,2,2,3,1,2,1,1,1,1
7364,2,1,1,54,2,2,3,1,2,1,1,1,1
7365,2,1,1,59,2,2,3,1,2,1,2,2,2
7366,2,1,1,65,2,2,3,1,1,1,2,1,1
7367,2,1,1,21,2,2,3,2,2,2,2,1,2
7368,2,1,1,19,2,2,3,2,2,2,2,2,2
7369,5,3,1,19,2,2,3,2,2,2,2,2,2
7370,2,3,1,19,2,2,3,2,2,2,2,2,1
7371,2,1,1,70,2,2,3,2,2,2,2,2,2
7372,1,1,1,49,2,2,3,1,2,1,2,1,2
7373,2,1,1,40,2,2,3,1,2,1,2,1,1
7374,2,1,1,25,2,2,3,2,2,1,1,1,1
7375,3,1,1,24,2,2,3,2,2,1,2,1,1
7376,2,3,1,40,2,2,3,1,2,1,2,1,2
7377,4,3,1,26,2,2,3,2,2,1,2,1,1
7378,1,1,1,46,2,2,3,1,2,1,1,1,1
7379,2,1,1,75,2,2,3,2,2,1,2,1,1
7380,2,1,1,71,2,2,3,2,2,2,2,2,2
7381,2,1,1,86,2,2,3,2,2,2,2,2,1
7382,2,1,1,26,2,2,3,2,2,1,1,1,2
7383,2,1,1,58,2,2,3,1,2,1,1,2,1
7384,2,3,1,27,2,2,3,2,2,1,2,1,2
7385,2,1,1,36,2,2,3,1,2,1,2,1,1
7386,2,1,1,65,2,2,3,1,2,1,2,2,2
7387,2,1,1,66,2,2,3,1,1,1,1,2,2
7388,2,3,1,42,2,2,3,1,2,1,1,1,1
7389,2,1,1,69,2,2,3,1,1,1,2,1,1
7390,2,1,1,55,2,2,3,1,2,1,1,1,2
7391,2,1,1,53,2,2,3,1,1,1,2,1,1
7392,2,1,1,22,2,2,3,2,2,2,2,1,1
7393,2,3,1,45,2,2,3,1,2,2,2,1,1
7394,1,1,1,56,2,2,3,2,2,1,1,1,1
7395,1,1,1,37,2,2,3,1,2,1,2,1,2
7396,1,1,1,53,2,2,3,1,1,1,2,1,1
7397,5,1,1,44,2,2,3,1,2,1,1,1,2
7398,2,3,1,31,2,2,3,2,2,2,2,1,1
7399,5,1,1,47,2,2,3,2,2,2,2,1,1
7400,3,1,1,43,2,2,3,2,2,2,1,1,1
7401,5,1,1,19,2,2,3,2,2,2,2,2,2
7402,3,1,1,37,2,2,3,2,2,2,2,1,1
7403,3,1,1,19,2,2,3,2,2,2,2,2,2
7404,4,1,2,44,2,2,3,2,2,2,2,1,1
7405,4,1,1,33,2,2,3,2,2,2,2,1,2
7406,1,1,1,31,2,2,3,1,2,1,2,1,2
7407,1,1,1,35,2,2,3,2,2,2,2,1,1
7408,4,1,1,43,2,2,3,1,2,1,2,1,2
7409,1,1,1,46,2,2,3,2,2,1,2,1,1
7410,1,1,1,35,2,2,3,2,2,2,2,1,1
7411,1,1,1,27,2,2,3,2,2,1,1,1,1
7412,1,1,1,48,2,2,3,2,2,1,1,1,1
7413,2,1,1,29,2,2,3,1,1,1,2,1,1
7414,2,1,1,58,2,2,3,1,2,1,2,1,2
7415,2,1,1,37,2,2,3,2,2,2,2,1,1
7416,2,1,1,46,2,2,3,1,2,1,1,1,1
7417,1,1,1,64,2,2,3,2,2,1,2,1,1
7418,2,3,1,39,2,2,3,1,2,2,2,1,2
7419,2,3,1,20,2,2,3,2,2,2,2,1,1
7420,1,3,1,28,2,2,3,1,2,2,2,1,1
7421,1,1,1,31,2,2,3,2,2,1,2,1,2
7422,1,1,1,39,2,2,3,2,2,2,2,1,1
7423,1,1,1,56,2,2,3,1,2,1,2,1,1
7424,1,1,1,24,2,2,3,2,2,1,1,1,1
7425,2,1,1,45,2,2,3,2,2,2,1,1,1
7426,2,1,1,19,2,2,3,2,2,2,2,2,1
7427,1,3,1,60,2,2,3,2,2,1,1,1,1
7428,1,1,1,72,2,2,3,2,1,1,2,1,1
7429,1,1,1,40,2,2,3,2,2,2,1,1,1
7430,1,1,1,42,2,2,3,2,2,1,1,1,1
7431,1,1,1,31,2,2,3,1,2,2,2,1,1
7432,1,1,1,33,2,2,3,2,2,2,2,1,2
7433,1,1,1,62,2,2,3,1,1,1,2,1,2
7434,2,3,1,60,2,2,3,1,1,1,2,1,1
7435,2,1,1,32,2,2,3,2,2,1,1,1,1
7436,5,3,1,52,2,2,3,2,2,1,2,1,1
7437,5,1,1,68,2,2,3,2,2,2,2,2,2
7438,3,1,1,35,2,2,3,2,2,1,2,1,1
7439,1,1,1,31,2,2,3,2,2,2,2,1,1
7440,1,1,1,39,2,2,3,2,2,2,2,1,2
7441,4,3,2,43,2,2,3,1,2,1,2,1,1
7442,2,3,1,47,2,2,3,2,2,1,1,1,1
7443,2,3,1,58,2,2,3,2,2,2,2,2,2
7444,4,3,2,19,2,2,3,2,2,2,2,2,2
